time,f1,f2,pitch
6.99,912.020773,3375.396225,279.694486
7,904.970457,3348.928383,279.277187
7.02,884.633700,3290.568086,277.870858
7.03,875.536129,3224.942465,277.909059
7.04,875.598740,3200.087793,277.790174
7.05,876.918750,3175.814923,277.746909
7.07,881.626188,3100.548374,276.007586
7.08,926.626201,3008.626799,274.589422
7.09,1025.495862,2794.538522,273.291761
7.1,1197.483806,2101.794100,271.935613
7.34,414.751046,3315.101268,257.631731
7.35,407.481873,2693.119762,256.888577
7.37,380.513678,2886.977519,253.035287
7.38,381.597678,3010.974197,252.453329
7.39,381.184349,2523.606103,251.127619
7.4,362.456919,2470.146551,250.731108
7.42,340.165168,3292.205850,248.270918
7.43,299.924376,3380.110503,248.088253
7.47,260.640097,2656.566152,248.283492
7.67,447.956160,2033.795076,248.336116
7.68,488.336501,3075.534278,247.449016
7.69,430.673476,3252.490812,244.762273
7.7,301.659753,3739.142367,247.890066
7.74,133.076747,3236.014944,252.118877
7.87,604.124285,2760.119247,253.843276
7.88,621.593724,2743.692986,252.209939
7.89,655.883216,2902.225061,251.021922
7.9,720.132194,2790.757672,249.201517
7.92,805.449028,2724.041661,247.237673
7.97,886.283907,1855.472913,245.090600
7.98,860.017199,1833.796932,244.707933
7.99,834.407507,1885.647362,244.706991
8,858.623508,1955.107203,245.058106
8.02,826.967311,1855.386591,245.835270
8.03,911.309445,1566.161327,246.569714
8.07,580.755604,1557.507349,248.239186
8.13,246.059950,2401.283629,245.691873
8.14,325.286307,2521.624569,243.530022
8.15,340.351773,2750.740409,241.706420
8.17,352.187269,2868.227657,238.436911
8.18,381.009496,2862.001267,235.164363
8.19,447.046303,2889.300616,230.516419
8.2,547.077027,3643.271618,232.639434
8.22,584.952023,3686.486271,230.361390
8.23,503.998061,3314.844962,218.294076
8.24,475.592971,2963.911532,223.960639
8.25,483.295450,2832.034171,223.163221
8.27,481.880597,2865.343957,223.156421
8.28,481.927044,2830.133934,222.590336
8.29,496.200162,2832.263763,222.124538
8.3,513.070265,2921.679415,222.831810
8.32,519.757712,3001.319922,222.878202
8.33,540.158522,3185.235403,220.798033
8.34,609.277184,4099.443306,227.655662
8.35,792.904747,4215.668380,226.645287
8.49,502.828120,3832.275063,244.468752
8.58,523.498908,3849.795870,224.943166
8.59,490.246955,3261.151996,223.793389
8.69,130.216498,1196.225476,215.147948
8.8,415.099984,636.458390,220.547365
8.89,490.778259,1121.458057,221.537520
8.9,488.607165,1136.687378,222.996373
8.92,481.171143,1177.473453,226.312786
8.93,472.630074,1179.046745,226.403772
8.94,507.317254,1057.390363,226.097666
8.95,551.406785,762.650534,225.287296
9.03,298.694176,478.283031,219.339588
9.04,410.837083,490.761789,220.330980
9.05,505.632689,1029.230458,222.889752
9.07,483.566837,1171.222588,228.406010
9.08,472.459576,1184.197089,229.128682
9.09,487.326039,1148.905961,229.079382
9.1,469.161656,1201.586407,229.026969
9.12,467.567763,1199.964544,226.455559
9.13,485.866576,946.915621,223.471415
9.19,448.992066,2359.265880,214.744771
9.2,446.641926,2234.245459,215.568464
9.22,436.798414,2190.369826,218.682660
9.23,436.706864,2772.848621,220.233473
9.24,446.374654,1888.514080,223.697340
9.25,449.681689,1712.615427,225.844774
9.27,457.890074,1437.842688,226.609960
9.28,463.107499,1626.485914,227.925383
9.29,458.053800,1641.642301,225.661144
9.33,464.955801,2344.122263,222.530659
9.38,416.416762,3617.506530,224.417922
9.39,439.524107,2787.851290,222.938295
9.4,450.891232,2748.453909,222.408429
9.42,455.692362,2116.705667,222.187862
9.43,464.865875,1593.148933,223.158414
9.44,472.716674,1402.055050,225.086461
9.45,474.992121,1347.885455,226.817116
9.47,484.262082,1267.103959,228.562141
9.49,469.918243,1425.869198,226.477843
9.5,455.437805,2006.897957,222.889042
9.52,451.670838,1996.080850,214.661195
9.53,407.408959,2723.965768,211.478757
9.54,396.097743,2711.805609,214.644025
9.55,406.322886,2841.345089,213.649202
9.57,432.911757,2746.660408,216.673804
9.58,445.364748,2625.654774,219.558875
9.59,449.063901,2531.011637,220.319985
9.6,463.706865,2451.254260,222.839829
9.62,480.566151,1858.562948,227.470683
9.63,488.305038,1302.940299,227.926442
9.64,475.994722,1347.556613,227.009829
9.65,468.382193,1497.258895,226.497544
9.67,488.901100,1141.490568,224.780299
9.68,468.937038,1195.148974,221.769350
9.69,444.291753,1421.591575,217.544495
9.7,428.149966,1798.009055,211.909684
9.72,428.126673,1774.026399,212.907451
9.73,422.855437,2093.701068,211.284743
9.74,413.859914,2871.379133,213.675567
9.75,418.129244,2971.160214,217.767342
9.82,475.700928,1767.553769,229.731093
9.83,465.257472,1636.220168,228.795642
9.84,457.069395,1486.967845,226.751384
9.85,447.089328,1452.086508,225.331347
9.87,447.966272,1546.890887,219.921131
9.88,442.657691,1847.468455,213.923501
9.89,424.990802,2575.317080,211.272464
9.9,417.963241,3014.963539,213.244082
9.92,415.814542,2733.393900,212.265342
9.93,422.890266,2761.252695,211.469452
9.95,432.825177,3328.100069,215.783984
9.98,454.369297,2714.132259,224.221447
9.99,444.464133,2156.910794,227.769313
10.02,418.061355,1883.378726,221.794386
10.03,380.796921,2090.720930,220.742192
10.14,366.912508,2696.577321,221.642688
10.15,350.093856,2669.823617,220.708436
10.93,1108.561969,2134.881136,98.983048
10.94,1047.686423,2206.596509,408.555350
10.95,1036.716310,2420.967247,426.349714
10.97,1160.866633,2527.648420,95.508845
10.98,1180.713890,2568.491821,108.252372
10.99,1190.870288,2629.409884,119.211202
11,1178.799766,2626.332765,118.814176
11.09,549.808806,2802.979726,232.776153
11.1,593.394839,2706.896331,242.020228
11.12,687.648241,2350.530181,249.702730
11.17,368.129815,2370.770823,233.551053
11.18,536.981322,2041.943844,229.405844
11.19,745.701840,1959.307429,233.462855
11.2,696.319067,2632.036082,237.565953
11.22,719.778793,2514.833342,267.763245
11.33,1021.052845,4192.793986,275.511815
11.4,938.315184,3555.919907,276.844125
11.42,811.703073,3154.665130,278.986633
11.43,726.202546,3038.444949,278.995041
11.44,681.392201,2876.164727,278.989723
11.45,704.047158,2523.331744,278.190141
11.47,729.273882,1076.992425,277.567490
11.64,1166.411820,1202.073968,275.393548
11.65,1188.883520,2644.565463,274.804414
11.67,1188.259147,2708.234082,273.889508
11.68,1182.212797,2650.582234,273.383482
11.69,1154.055273,2479.279509,272.796199
11.7,1163.893040,1950.274666,272.853168
11.83,887.256513,3138.761330,254.311176
11.84,873.091093,3019.558881,253.080416
11.85,909.160652,3199.536062,250.104057
12.22,701.622152,3459.120560,258.246053
12.23,765.122737,3618.331490,259.550149
12.27,887.738870,3283.365026,80.310932
12.33,829.208729,3580.436560,246.218108
12.34,832.946928,3175.941725,245.675059
12.35,840.245863,3323.824175,246.152907
12.37,821.233201,3312.290478,247.059182
12.38,819.528638,3226.641783,247.875242
12.39,838.606889,3226.303175,249.519458
12.4,859.123634,3321.041218,250.261542
12.42,863.291368,3429.741428,250.352732
12.43,848.145287,3436.533809,249.674838
12.44,824.364564,3695.427579,247.906080
12.48,967.671822,3105.046925,232.343794
12.55,901.767825,3431.044553,249.984721
12.57,912.072390,3175.471632,250.306417
12.58,852.782755,3042.252566,250.185624
12.59,790.379096,3012.085632,249.822403
12.6,695.080417,2918.914995,250.719858
12.62,528.021222,2849.364621,248.950970
12.63,606.663485,2879.575623,248.041346
12.64,626.336337,2898.178938,247.813214
12.65,611.992058,2885.613460,247.955284
12.67,733.876284,2801.114659,248.923226
12.68,956.119430,2607.576191,247.628060
12.69,1053.235088,2930.613515,247.886155
12.7,1131.828740,3243.386109,248.959160
12.72,1212.841989,3558.332819,248.956452
12.73,1221.632446,3848.548231,248.567013
12.75,1190.283592,3137.257951,248.520419
12.77,1124.245299,2914.619062,249.271771
12.78,1100.655457,2900.136837,249.270371
12.79,1072.359657,2845.905762,249.311908
12.8,1053.482385,2820.276045,248.739282
12.82,1070.057651,2656.572857,246.930864
12.83,1112.348206,2643.308412,246.229744
12.84,1136.684511,2591.254009,245.596732
12.85,1134.087576,2480.532999,244.902095
12.87,1149.346855,2378.949123,244.825956
12.88,1193.201428,2339.081023,245.334370
12.89,1217.855755,2313.281686,245.315028
12.9,1223.750914,2201.080764,245.975402
12.92,1234.382857,2129.081794,247.092148
12.93,1238.134290,2027.289122,247.280192
12.94,1239.433749,2017.480815,247.278542
12.95,1218.426812,2167.826392,246.492562
12.97,1187.724445,2190.720372,245.244669
12.98,1127.298360,2297.805829,245.055993
12.99,1084.549451,2398.622841,245.263579
13,1065.643783,2465.610673,245.809444
13.02,1051.284606,2514.227520,246.782948
13.03,1047.968734,2492.119657,247.226717
13.04,1042.333315,2495.872827,247.596081
13.05,1054.351174,2474.581944,247.324846
13.07,1055.768879,2349.363639,245.944178
13.08,1008.670352,2477.033909,245.860922
13.09,1018.792364,2413.597010,245.928576
13.1,1045.823291,2450.869725,246.466919
13.12,1027.286138,2570.438282,246.664745
13.13,1017.138647,2553.912605,247.028694
13.14,1029.851005,2508.528295,247.609782
13.15,1024.959781,2462.191462,247.272132
13.17,1023.699499,2405.657666,246.880268
13.18,1025.333442,2355.677010,246.825270
13.19,993.642480,2360.040407,246.663791
13.2,943.105785,2406.253838,246.987938
13.22,907.475526,2445.231964,247.456816
13.23,895.846513,2433.145080,247.414566
13.24,904.428183,2333.833202,247.558943
13.25,906.112276,2316.317215,247.326451
13.27,876.926276,2561.470611,245.640382
13.28,857.543145,2488.286500,247.364758
13.29,979.041164,1886.344734,246.455031
13.32,1100.532431,1295.849760,247.636571
13.33,884.992278,2417.032147,247.781286
13.34,875.337407,2631.298940,247.870427
13.35,887.709828,2894.975829,248.420307
13.37,912.015617,3397.503218,248.155441
13.38,868.869343,3802.748415,247.866242
13.39,746.766879,3641.795670,92.928694
13.4,649.893632,3348.869660,92.981519
13.42,599.778750,2899.997185,91.923101
13.43,585.398402,2750.113547,91.775414
13.44,576.306170,2554.936131,91.751668
13.45,576.540500,2615.562745,91.948119
13.47,608.229691,2709.418462,92.130439
13.48,650.739318,2540.980817,91.667891
13.49,672.518577,2529.764102,91.259223
13.5,690.556584,2743.387619,91.902789
13.52,677.073115,2873.559392,256.444644
13.53,704.627558,2994.129275,252.152900
13.54,740.205718,3119.857083,252.854969
13.55,734.142873,2941.334925,254.481186
13.57,724.423273,2780.184559,256.800239
13.58,708.403862,2895.651145,257.060107
13.59,626.940620,2869.849360,269.702656
13.6,610.701071,2872.395049,277.604643
13.62,533.918200,2915.273209,280.312830
13.63,511.957033,2979.081803,282.206985
13.64,501.930519,2961.949590,279.008169
13.65,486.056059,2984.843909,281.088296
13.67,440.374586,2993.029780,276.500120
13.68,398.412552,3008.476216,265.232043
13.69,439.849916,2919.190145,259.727186
13.7,497.667886,2854.705927,258.212242
13.72,515.114995,2878.359873,262.004954
13.73,530.973797,2831.442108,259.938227
13.74,557.112591,2726.840679,259.955076
13.75,582.619740,2639.822541,267.710452
13.77,609.211623,2616.027381,275.333896
13.82,610.273843,2970.786541,276.473272
13.83,539.012619,2871.240053,267.482795
13.84,495.979501,2813.638505,264.694949
13.85,603.728544,2840.195409,258.992562
13.94,491.881044,2624.343348,267.561486
13.95,403.733046,2715.994459,284.845661
13.97,334.490485,2761.157357,282.762159
13.98,250.099212,2803.620106,284.370156
13.99,283.797539,2724.602500,283.306430
14,319.259065,2728.442231,282.101931
14.02,296.898790,2815.902080,277.322510
14.03,327.876164,2867.470584,271.797556
14.04,485.178962,2774.556901,272.723623
14.17,466.933781,2814.624340,271.544090
14.18,440.244684,2867.257683,273.462543
14.19,410.033587,2894.426038,268.487368
14.2,346.257521,2780.760774,272.604847
14.22,311.281663,2841.761376,272.529747
14.23,293.299854,2769.088354,271.526357
14.24,293.617512,2794.414747,270.367757
15.53,1006.701299,2651.391408,77.716260
15.54,1037.530724,2637.097121,77.845935
15.55,1031.008513,2560.655955,81.770600
15.57,1000.597509,2290.183309,86.425659
15.58,994.076219,2104.847382,86.690922
15.59,1007.323601,2245.152558,87.369732
15.82,534.925302,2553.338166,139.996053
15.83,868.121175,2536.905337,150.282989
15.84,1058.206910,2938.184892,156.220516
15.85,663.947996,3062.120687,161.578949
16.07,476.720720,2971.252546,279.216235
16.19,584.142385,2555.770905,279.284603
16.2,524.790226,2730.006408,279.390791
16.22,616.290284,2830.561074,281.101845
16.3,1228.370373,2098.686354,277.196091
16.32,1176.436688,2299.809950,277.131753
16.33,1154.932654,2394.734705,277.013031
16.34,1163.653378,2734.928841,276.916836
16.35,1217.533672,3028.233961,277.396612
16.37,1217.744042,3215.169680,278.807378
16.38,1191.622453,3218.316969,279.589388
16.39,1137.591324,3308.252195,280.137700
16.4,1097.911937,3236.728288,280.566519
16.42,1069.148611,3194.838181,280.117752
16.43,1059.086879,3146.703296,279.354982
16.44,1054.345248,3160.178504,278.454949
16.45,1054.449864,3155.305921,277.745859
16.47,1050.111558,3204.877563,276.801863
16.48,1046.828258,3195.271283,277.104057
16.49,1054.810897,3170.544277,276.877569
16.5,1065.712554,3169.665760,276.921273
16.52,1069.669000,3041.409093,275.026158
16.53,1048.078165,3322.812274,272.872871
16.62,873.908262,3723.301356,251.485557
16.63,851.782117,3509.934570,250.649707
16.64,857.382396,3365.366290,248.955584
16.65,880.478291,3522.302426,247.571219
16.67,898.650987,3680.495253,246.037122
16.68,915.736311,3622.438700,245.725284
16.72,1069.893755,3558.631736,244.362372
16.73,1069.123862,3179.555463,243.825080
16.74,1074.618667,2887.292543,246.665048
16.75,1121.895782,2648.197711,247.550972
16.77,1304.031100,2423.004745,244.947512
16.78,1506.679439,1913.185554,244.334099
16.79,1141.493608,1950.345090,245.483424
16.8,1613.990241,2430.299952,246.916958
16.82,1528.511013,3495.792333,240.452452
16.85,1447.937781,3030.894375,247.015005
16.87,1381.529733,3036.022627,246.686699
16.88,1328.294351,3141.509065,246.738920
16.89,1304.649453,3109.650130,245.533235
16.9,1305.037470,2993.454522,245.887205
16.92,1291.957433,2914.943817,246.562520
16.93,1283.366195,2748.860075,246.789037
16.94,1263.927829,2702.300798,247.363516
16.95,1247.395028,2668.682788,247.757857
16.97,1215.541357,2712.472234,248.748495
16.98,1169.335536,2895.823200,250.562045
17.07,446.818383,1286.690963,249.989423
17.08,1071.987926,1164.714572,249.067221
17.09,1200.792445,1459.989121,249.866892
17.1,679.303271,1900.174000,248.314469
17.12,514.104111,2101.940407,241.593284
17.13,538.550889,2324.374630,246.011255
17.14,538.568390,2608.558797,248.252929
17.15,597.574983,2878.276989,249.532392
17.17,673.244406,2944.818905,250.501651
17.18,748.159725,2966.331809,249.328183
17.19,776.447749,2888.945609,246.691534
17.2,816.227804,2813.845842,246.390926
17.22,830.934337,2826.271320,246.430850
17.23,836.437663,2779.254117,246.506244
17.24,859.435262,2675.056706,247.271298
17.25,883.308194,2599.692366,247.980751
17.27,913.460638,2626.642004,248.498272
17.28,930.435491,2661.694048,248.409537
17.29,890.058975,2693.537088,248.143979
17.3,793.188561,2701.489643,247.373261
17.32,680.013198,2641.898426,245.397229
17.33,193.548842,2618.997388,244.687658
17.38,583.751976,2728.266625,246.717555
17.39,866.119442,2814.031339,246.824274
17.4,750.076790,2794.102451,246.840075
17.42,528.092129,2808.657500,249.522466
17.43,892.056532,2901.107790,249.211145
17.44,963.830108,3015.133334,247.332647
17.45,945.976567,3212.464217,248.368936
17.47,975.073122,3376.681638,246.753856
17.48,1021.789264,2790.199426,246.926490
17.49,1048.582725,2518.284681,247.103311
17.53,1109.923612,1784.417749,247.641684
17.54,1096.076910,1570.717452,248.055087
17.57,1068.524178,1420.286294,246.885847
17.6,963.787349,2242.985705,244.669765
17.62,956.088724,2389.324652,246.859804
17.63,973.735961,2352.273186,254.499014
17.64,998.842805,2447.899877,263.218199
17.65,998.779942,2512.606224,273.588718
17.67,1015.812105,2525.254300,282.588006
17.68,1033.565575,2555.347362,282.824439
17.69,1020.884696,2604.705266,278.708966
17.7,1002.938482,2483.049425,272.904191
17.72,999.029822,2491.777737,265.866143
17.73,996.734897,2619.226023,263.555437
17.74,996.822977,2576.125410,263.065596
17.75,1000.134034,2530.176923,262.877075
17.77,993.930910,2594.895687,259.558582
17.78,941.728697,2535.638180,254.969218
17.79,909.904049,2423.007836,252.964220
17.8,891.943956,2458.233439,249.840095
17.82,896.199366,2426.811287,246.969438
17.83,903.312253,2403.877368,247.194423
17.84,911.150704,2372.976209,247.647524
17.85,916.329160,2413.225523,247.947991
17.87,928.496147,2398.784739,248.938197
17.88,945.434496,2384.112846,248.908909
17.89,955.176213,2433.102284,248.282073
17.9,957.762897,2479.971915,247.418411
17.92,938.490185,2552.321538,246.481272
17.93,917.103715,2554.983330,245.949896
17.94,918.791868,2592.481580,245.636026
17.95,932.163734,2576.675224,245.833326
17.97,936.683885,2537.421229,245.471460
17.98,933.786867,2511.017118,244.885021
17.99,929.634418,2545.238939,244.819363
18,939.186045,2551.243460,244.951694
18.02,947.080792,2566.569131,244.455720
18.03,946.582595,2601.337066,244.824191
18.04,942.260857,2618.817490,245.631776
18.05,945.448626,2594.303367,246.224188
18.07,956.024436,2571.951702,246.921827
18.08,962.917094,2574.374015,246.533691
18.09,966.731942,2552.728647,245.659278
18.1,966.733770,2548.176233,245.123415
18.12,972.659953,2554.657999,244.572604
18.13,974.359036,2528.421147,244.217270
18.14,972.047949,2497.846359,245.105321
18.15,982.110009,2464.939705,245.920548
18.17,991.999092,2481.035795,246.652494
18.18,998.689373,2525.205471,246.954872
18.19,1001.762603,2445.197161,247.201949
18.2,989.023848,2312.630955,247.414758
18.22,980.409050,2324.043095,248.316302
18.23,980.526337,2371.182574,248.928161
18.24,979.711373,2447.039466,248.899301
18.25,966.521210,2549.965975,248.630016
18.27,933.152139,2641.150742,249.418919
18.28,891.910323,2709.190341,249.123042
18.29,875.057826,2735.336404,248.283051
18.3,880.202176,2739.700478,246.791433
18.32,854.665311,2704.311351,242.614586
18.33,752.454017,2651.959387,239.884096
18.34,715.173626,2551.508043,237.327275
18.35,653.840214,2556.370977,235.421711
18.37,715.814339,2722.586894,231.311680
18.38,799.344218,2699.701400,239.345834
18.39,852.807918,2536.442895,240.102245
18.4,913.733963,2207.243812,236.110232
18.42,1118.973734,1620.471518,227.429827
18.43,1220.153992,1568.243038,226.559880
18.44,1209.365739,1626.342374,231.692249
18.45,1150.294738,1473.439283,239.105052
18.47,1203.208265,1225.823765,240.394205
18.48,1211.399395,1252.062239,238.781802
18.5,661.299653,1371.076576,227.000831
18.52,950.637930,1327.738690,210.533084
18.53,1300.210649,1432.639832,206.168334
18.62,194.286410,2858.585326,196.632838
18.63,230.074714,2883.809095,187.614017
18.64,224.257928,2883.437927,180.557085
18.65,309.108510,2922.232170,177.368812
18.67,372.025646,2874.557378,178.595264
18.68,366.841145,2796.885950,179.045761
18.69,362.617926,2775.643245,180.088719
18.7,368.788234,2762.659203,182.166669
18.72,366.336317,2780.341245,185.653944
18.73,393.712973,2879.483732,187.043063
18.74,418.239430,3050.463763,188.140973
18.75,425.437956,3218.445580,189.477468
18.77,425.439220,3187.377037,189.813899
18.78,446.015558,3171.577115,188.693741
18.79,472.549260,3976.966768,187.245056
19.19,554.585698,2411.003729,192.473406
19.2,554.340956,2980.197184,195.290496
19.24,464.770200,2469.568696,126.759873
19.33,1423.738945,2394.495724,96.339106
19.34,1355.465417,2404.165175,102.908456
19.35,1357.240753,2514.564018,101.833475
19.37,1328.381711,2450.880671,102.484210
19.38,1284.291546,2433.422542,101.860222
19.39,1270.959859,2446.764488,98.918848
19.4,1337.089726,2530.029121,98.524217
19.42,1344.151395,2541.988855,104.545462
19.43,1305.373658,2555.870885,104.250751
19.55,1050.229319,2234.355230,237.460540
19.57,1029.799357,1899.230993,256.925552
19.73,680.096695,3911.817627,242.149900
19.74,721.616990,3253.037274,244.774162
19.75,744.287333,3087.237357,245.354382
19.77,763.915979,3198.771758,250.943780
19.78,812.658572,3629.610781,250.980494
19.79,874.802550,3704.787631,247.469179
19.8,852.518112,3172.459107,241.484508
19.85,966.370366,2351.182014,223.814453
19.87,872.049982,2450.626986,250.207495
19.88,891.853292,2498.440064,252.881199
19.89,901.939466,2526.460508,253.378897
19.9,870.439562,2527.026670,252.776599
19.92,885.599012,2505.841407,251.515986
19.93,931.778274,2434.939006,250.874032
19.94,978.840341,2406.346313,248.999908
19.95,1013.815852,2417.505537,247.229625
19.97,1038.134073,2455.490000,243.384180
19.98,1021.956240,2471.534240,242.484511
19.99,1019.188838,2433.514452,241.406273
20,1035.813638,2384.470736,241.765796
20.02,1051.106922,2326.430362,240.243824
20.03,1043.391669,2239.629984,240.703515
20.04,1043.286746,2258.104426,240.919415
20.05,1057.803536,2326.267245,244.285007
20.07,1070.637313,2458.208940,250.661813
20.08,1092.920608,2453.748947,254.086087
20.09,1123.206164,2355.618800,255.967970
20.1,1096.614253,2329.105078,255.094653
20.12,1058.252193,2396.048568,251.277818
20.13,1031.518014,2423.465834,248.426313
20.14,1019.649087,2441.392714,245.690671
20.15,1012.294111,2434.364869,244.078849
20.17,1000.718160,2411.007090,242.120449
20.18,1024.645961,2384.732752,241.327793
20.19,1048.581944,2368.462999,241.779755
20.2,1047.537777,2224.605729,241.750187
20.22,1040.827903,2337.736363,245.274582
20.23,1066.532155,2444.424809,247.997877
20.24,1085.883377,2505.313037,251.003557
20.25,1085.270416,2545.018434,252.736924
20.27,1075.292962,2580.531586,250.907766
20.28,1079.435843,2548.372292,248.805443
20.29,1062.331321,2509.698997,246.320648
20.3,1029.805093,2545.868746,244.237587
20.32,1005.938398,2510.738504,241.352767
20.33,1023.627607,2483.046232,240.674653
20.34,1057.816084,2449.970078,241.487973
20.35,1105.168867,2390.361393,243.355816
20.37,1134.009934,2334.838206,246.903576
20.38,1109.819481,2288.104159,247.990268
20.39,1062.500410,2288.633893,249.794716
20.4,1066.423016,2379.202887,251.970556
20.42,1080.680670,2469.512288,255.969182
20.43,1081.420048,2495.360332,256.215438
20.44,1065.519248,2444.611415,255.897766
20.45,1066.733902,2471.894066,253.752827
20.47,1068.333263,2562.592672,246.532702
20.48,1064.553587,2556.675051,242.041254
20.49,1048.786141,2496.107551,240.151167
20.5,1033.035609,2474.983856,241.412497
20.52,1042.114216,2369.826235,244.889470
20.53,1047.299530,2187.737127,248.095493
20.54,1021.497215,2038.444437,249.247300
20.55,954.701010,2051.849877,249.153130
20.57,913.522704,2400.439839,247.623925
20.58,977.519321,2441.009049,246.969669
20.59,1120.654162,2413.434053,250.595327
20.62,790.872256,2580.342438,129.673827
20.63,714.424766,2438.527862,129.879558
20.7,570.918332,2736.701393,126.688532
20.72,450.195534,2583.916392,128.641677
20.73,552.380737,2538.956542,151.891294
20.74,644.744431,2487.915697,152.574734
20.75,595.857525,2263.700850,152.053669
20.77,638.698033,2162.157526,147.919905
20.78,736.467621,1868.433401,147.582330
20.79,620.054102,1559.290904,147.334600
20.83,964.153872,2184.850105,250.722776
20.84,890.314523,1969.215906,249.749328
20.85,808.780846,2052.736931,251.417152
20.87,811.824707,2430.281414,250.952913
20.88,800.452653,2259.401202,251.155722
20.89,799.342390,1952.618906,255.767408
20.9,859.190076,2273.154686,254.864726
20.92,898.510732,2335.954408,245.818382
20.93,892.330106,2414.299032,246.362702
20.94,888.902062,2369.500715,245.143193
20.95,908.409082,2525.887122,246.248738
20.97,945.052371,3338.957681,248.048543
20.98,943.892805,3451.576963,248.140873
20.99,856.040293,3447.036876,249.536374
21,885.985756,3261.301997,246.061350
21.02,1041.370894,2942.880913,253.521510
21.03,1286.863162,2653.266361,252.270270
21.04,1102.999025,2625.221071,250.443361
21.05,1091.010942,2550.872805,249.972469
21.08,1079.835048,2912.105197,248.806791
21.12,902.261524,3038.260863,249.430864
21.14,851.484705,2692.902365,249.113099
21.15,915.654019,2476.125780,246.999934
25.1,516.751015,2621.897014,282.478181
25.12,660.190999,2614.298298,293.613874
25.27,999.570108,2175.205346,79.132302
25.28,934.175115,2201.979086,78.794019
25.29,829.511146,2242.114096,76.931789
25.3,726.907903,2210.617597,76.589946
25.32,592.539355,2268.824900,76.807908
25.33,502.356554,2348.183612,76.193168
25.34,476.295953,2423.721773,76.143920
25.35,462.282684,2429.366944,75.384616
25.39,570.650816,2555.438254,170.624524
25.4,583.192880,2679.089970,169.041823
25.42,553.574169,2720.123946,170.795699
25.43,585.865970,2698.100339,173.950203
25.44,702.850216,2721.460834,178.503656
25.45,750.829323,2741.197161,184.412736
25.47,729.191100,2720.862585,205.156621
25.48,728.762342,2759.268275,214.327278
25.49,817.159045,2880.722978,225.688217
25.5,895.663695,2915.686716,232.647536
25.52,922.789620,2888.325130,246.576819
25.53,918.034518,2998.379388,252.850589
25.54,1008.744567,3082.133562,260.446249
25.55,1189.877974,3114.217890,269.960352
25.57,1238.664990,3167.403770,272.869905
25.58,1281.660320,3253.815110,274.983282
25.59,1324.005741,3330.567835,276.008148
25.6,1300.210427,3310.757652,275.570843
25.62,1251.306030,3229.066951,276.077982
25.63,1138.940797,3120.081778,278.506845
25.64,1079.218562,3124.582742,281.889316
25.65,1157.082426,3021.876693,283.348966
25.67,1174.129262,2998.913180,282.926165
25.68,1201.628529,2972.539420,280.145209
25.69,1286.270207,2926.537821,276.442526
25.7,1182.383723,2915.376341,272.245544
25.72,1022.489540,2840.599534,265.409210
25.73,201.821441,2753.395977,262.083472
25.77,663.873466,3049.632821,264.635026
25.78,649.796292,3082.482380,279.283037
25.79,643.310297,2981.517777,280.384433
25.8,458.163825,2567.720367,279.592431
26.17,929.515297,3489.023037,247.262907
26.18,927.257908,3531.984757,247.350047
26.19,962.650453,3709.253365,247.602111
26.2,961.637179,3760.567140,247.336004
26.22,968.199778,3775.929452,246.548301
26.34,686.200241,3182.654702,249.577066
26.35,631.987431,3187.989590,250.417303
26.37,601.850580,3149.174029,255.199611
